jvm_short,jvm_descr,jvm_major_version,gc_descr,gc_short,framework,memflag,compl_req,failed_req,req_per_sec,time_per_req_avg,cpus,concurrency,duration
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Quarkus,-Xmx128m -Xms128m,4983,0,498.29,2.007,4,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Quarkus,-Xmx128m -Xms128m,12366,0,1236.58,0.809,4,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Helidon SE,-Xmx128m -Xms128m,16128,0,1612.79,0.620,1,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Helidon SE,-Xmx128m -Xms128m,20837,0,2083.69,0.480,1,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Helidon SE,-Xmx128m -Xms128m,16413,0,1641.30,0.609,4,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Helidon SE,-Xmx128m -Xms128m,15087,0,1508.68,0.663,4,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Spring Boot,-Xmx128m -Xms128m,7578,0,757.78,1.320,1,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Spring Boot,-Xmx128m -Xms128m,7638,0,763.76,1.309,1,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Spring Boot,-Xmx128m -Xms128m,7100,0,709.98,1.408,4,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Spring Boot,-Xmx128m -Xms128m,7991,0,799.07,1.251,4,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Micronaut,-Xmx128m -Xms128m,6620,0,661.94,1.511,1,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Micronaut,-Xmx128m -Xms128m,5810,0,580.97,1.721,1,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Micronaut,-Xmx128m -Xms128m,6434,0,643.37,1.554,4,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Micronaut,-Xmx128m -Xms128m,5519,0,551.77,1.812,4,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Open Liberty,-Xmx128m -Xms128m,6704,0,670.40,1.492,1,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Open Liberty,-Xmx128m -Xms128m,7647,0,764.69,1.308,1,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Open Liberty,-Xmx128m -Xms128m,5990,0,598.78,1.670,4,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Open Liberty,-Xmx128m -Xms128m,8027,0,802.68,1.246,4,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Spring Boot WebFlux,-Xmx128m -Xms128m,7836,0,779.10,1.284,1,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Spring Boot WebFlux,-Xmx128m -Xms128m,8473,0,847.25,1.180,1,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Spring Boot WebFlux,-Xmx128m -Xms128m,7351,0,735.04,1.360,4,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Spring Boot WebFlux,-Xmx128m -Xms128m,8446,0,844.59,1.184,4,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,No framework,-Xmx128m -Xms128m,64210,0,6420.98,0.156,1,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,No framework,-Xmx128m -Xms128m,58042,0,5804.19,0.172,1,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,No framework,-Xmx128m -Xms128m,62821,0,6282.09,0.159,4,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,No framework,-Xmx128m -Xms128m,58475,0,5847.49,0.171,4,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Vert.x,-Xmx128m -Xms128m,33373,0,3337.29,0.300,1,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Vert.x,-Xmx128m -Xms128m,41740,0,4174.00,0.240,1,4,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Vert.x,-Xmx128m -Xms128m,36157,0,3615.69,0.277,4,1,10
openj9_8_222,OpenJ9 8,8,Metronome policy,Metronome,Vert.x,-Xmx128m -Xms128m,41872,0,4187.19,0.239,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Akka,-Xmx512m -Xms512m,2623,0,262.28,3.813,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Akka,-Xmx512m -Xms512m,2417,0,241.70,4.137,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Akka,-Xmx512m -Xms512m,2735,0,273.47,3.657,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Akka,-Xmx512m -Xms512m,2443,0,244.25,4.094,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Quarkus,-Xmx512m -Xms512m,6284,0,628.39,1.591,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Quarkus,-Xmx512m -Xms512m,15947,0,1594.70,0.627,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Quarkus,-Xmx512m -Xms512m,6364,0,636.24,1.572,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Quarkus,-Xmx512m -Xms512m,16615,0,1661.38,0.602,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Helidon SE,-Xmx512m -Xms512m,20188,0,2018.80,0.495,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Helidon SE,-Xmx512m -Xms512m,24108,0,2410.80,0.415,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Helidon SE,-Xmx512m -Xms512m,21016,0,2101.60,0.476,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Helidon SE,-Xmx512m -Xms512m,23474,0,2347.39,0.426,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot,-Xmx512m -Xms512m,9330,0,932.83,1.072,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot,-Xmx512m -Xms512m,9559,0,955.89,1.046,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot,-Xmx512m -Xms512m,9191,0,918.00,1.089,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot,-Xmx512m -Xms512m,9977,0,997.68,1.002,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Micronaut,-Xmx512m -Xms512m,8045,0,804.50,1.243,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Micronaut,-Xmx512m -Xms512m,6697,0,669.48,1.494,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Micronaut,-Xmx512m -Xms512m,7911,0,791.10,1.264,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Micronaut,-Xmx512m -Xms512m,6496,0,649.58,1.539,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Open Liberty,-Xmx512m -Xms512m,10873,0,1087.29,0.920,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Open Liberty,-Xmx512m -Xms512m,9878,0,987.79,1.012,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Open Liberty,-Xmx512m -Xms512m,9837,0,983.69,1.017,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Open Liberty,-Xmx512m -Xms512m,10609,0,1060.87,0.943,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot WebFlux,-Xmx512m -Xms512m,11638,0,1163.80,0.859,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot WebFlux,-Xmx512m -Xms512m,12328,0,1232.79,0.811,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot WebFlux,-Xmx512m -Xms512m,11594,0,1159.39,0.863,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot WebFlux,-Xmx512m -Xms512m,12002,0,1199.50,0.834,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,No framework,-Xmx512m -Xms512m,71554,0,7154.94,0.140,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,No framework,-Xmx512m -Xms512m,68075,0,6807.40,0.147,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,No framework,-Xmx512m -Xms512m,66728,0,6672.80,0.150,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,No framework,-Xmx512m -Xms512m,67930,0,6792.96,0.147,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Vert.x,-Xmx512m -Xms512m,43623,0,4362.28,0.229,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Vert.x,-Xmx512m -Xms512m,52048,0,5204.80,0.192,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Vert.x,-Xmx512m -Xms512m,41978,0,4197.28,0.238,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Vert.x,-Xmx512m -Xms512m,52636,0,5263.60,0.190,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Akka,-Xmx128m -Xms128m,2737,0,273.65,3.654,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Akka,-Xmx128m -Xms128m,2555,0,255.37,3.916,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Akka,-Xmx128m -Xms128m,2600,0,259.87,3.848,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Akka,-Xmx128m -Xms128m,2370,0,236.60,4.227,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Quarkus,-Xmx128m -Xms128m,5588,0,558.79,1.790,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Quarkus,-Xmx128m -Xms128m,13970,0,1396.98,0.716,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Quarkus,-Xmx128m -Xms128m,5745,0,574.25,1.741,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Quarkus,-Xmx128m -Xms128m,15959,0,1595.88,0.627,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Helidon SE,-Xmx128m -Xms128m,23343,0,2334.29,0.428,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Helidon SE,-Xmx128m -Xms128m,24317,0,2431.69,0.411,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Helidon SE,-Xmx128m -Xms128m,19428,0,1942.79,0.515,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Helidon SE,-Xmx128m -Xms128m,25835,0,2583.50,0.387,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot,-Xmx128m -Xms128m,8111,0,811.08,1.233,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot,-Xmx128m -Xms128m,8881,0,887.71,1.126,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot,-Xmx128m -Xms128m,8984,0,898.37,1.113,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot,-Xmx128m -Xms128m,9430,0,942.97,1.060,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Micronaut,-Xmx128m -Xms128m,7973,0,797.18,1.254,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Micronaut,-Xmx128m -Xms128m,6843,0,684.30,1.461,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Micronaut,-Xmx128m -Xms128m,8075,0,807.45,1.238,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Micronaut,-Xmx128m -Xms128m,6285,0,628.50,1.591,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Open Liberty,-Xmx128m -Xms128m,6460,0,646.00,1.548,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Open Liberty,-Xmx128m -Xms128m,9730,0,972.98,1.028,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Open Liberty,-Xmx128m -Xms128m,9320,0,931.98,1.073,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Open Liberty,-Xmx128m -Xms128m,7561,0,755.86,1.323,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot WebFlux,-Xmx128m -Xms128m,10766,0,1076.59,0.929,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot WebFlux,-Xmx128m -Xms128m,10545,0,1054.50,0.948,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot WebFlux,-Xmx128m -Xms128m,10779,0,1077.90,0.928,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Spring Boot WebFlux,-Xmx128m -Xms128m,11710,0,1171.00,0.854,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,No framework,-Xmx128m -Xms128m,70560,0,7055.99,0.142,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,No framework,-Xmx128m -Xms128m,61884,0,6188.39,0.162,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,No framework,-Xmx128m -Xms128m,78375,0,7837.48,0.128,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,No framework,-Xmx128m -Xms128m,68310,0,6830.98,0.146,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Vert.x,-Xmx128m -Xms128m,42562,0,4256.19,0.235,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Vert.x,-Xmx128m -Xms128m,57236,0,5722.36,0.175,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Vert.x,-Xmx128m -Xms128m,45061,0,4506.09,0.222,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Pause policy,OptAvgPause,Vert.x,-Xmx128m -Xms128m,53483,0,5348.30,0.187,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Akka,-Xmx512m -Xms512m,2856,0,285.54,3.502,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Akka,-Xmx512m -Xms512m,2488,0,248.63,4.022,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Akka,-Xmx512m -Xms512m,2767,0,276.66,3.615,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Akka,-Xmx512m -Xms512m,2515,0,251.43,3.977,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx512m -Xms512m,5146,0,514.58,1.943,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx512m -Xms512m,15740,0,1574.00,0.635,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx512m -Xms512m,7053,0,705.30,1.418,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx512m -Xms512m,13250,0,1324.99,0.755,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx512m -Xms512m,22284,0,2228.40,0.449,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx512m -Xms512m,26370,0,2636.99,0.379,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx512m -Xms512m,21642,0,2164.18,0.462,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx512m -Xms512m,25721,0,2572.09,0.389,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx512m -Xms512m,9569,0,956.89,1.045,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx512m -Xms512m,10063,0,1006.20,0.994,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx512m -Xms512m,9530,0,952.99,1.049,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx512m -Xms512m,11036,0,1103.57,0.906,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx512m -Xms512m,7922,0,792.20,1.262,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx512m -Xms512m,6823,0,682.23,1.466,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx512m -Xms512m,8696,0,869.60,1.150,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx512m -Xms512m,6425,0,642.20,1.557,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx512m -Xms512m,10533,0,1053.06,0.950,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx512m -Xms512m,11671,0,1165.83,0.858,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx512m -Xms512m,9140,0,913.99,1.094,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx512m -Xms512m,10227,0,1022.70,0.978,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx512m -Xms512m,14643,0,1464.30,0.683,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx512m -Xms512m,14449,0,1444.89,0.692,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx512m -Xms512m,13453,0,1345.29,0.743,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx512m -Xms512m,12863,0,1286.30,0.777,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,No framework,-Xmx512m -Xms512m,75032,0,7503.20,0.133,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,No framework,-Xmx512m -Xms512m,63099,0,6309.88,0.158,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,No framework,-Xmx512m -Xms512m,83370,0,8336.96,0.120,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,No framework,-Xmx512m -Xms512m,72431,0,7243.09,0.138,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx512m -Xms512m,44895,0,4489.48,0.223,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx512m -Xms512m,57242,0,5724.19,0.175,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx512m -Xms512m,45884,0,4588.37,0.218,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx512m -Xms512m,60547,0,6054.68,0.165,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Akka,-Xmx128m -Xms128m,2805,0,280.38,3.567,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Akka,-Xmx128m -Xms128m,2446,0,244.47,4.091,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Akka,-Xmx128m -Xms128m,2805,0,280.48,3.565,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Akka,-Xmx128m -Xms128m,2541,0,254.08,3.936,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx128m -Xms128m,6112,0,611.17,1.636,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx128m -Xms128m,15696,0,1569.57,0.637,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx128m -Xms128m,5777,0,577.69,1.731,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Quarkus,-Xmx128m -Xms128m,15894,0,1588.63,0.629,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx128m -Xms128m,21431,0,2143.10,0.467,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx128m -Xms128m,22723,0,2272.29,0.440,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx128m -Xms128m,24838,0,2483.78,0.403,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Helidon SE,-Xmx128m -Xms128m,30968,0,3094.38,0.323,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx128m -Xms128m,8812,0,881.19,1.135,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx128m -Xms128m,10171,0,1017.09,0.983,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx128m -Xms128m,8516,0,851.56,1.174,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot,-Xmx128m -Xms128m,9686,0,967.45,1.034,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx128m -Xms128m,8135,0,813.50,1.229,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx128m -Xms128m,6865,0,686.27,1.457,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx128m -Xms128m,8408,0,840.79,1.189,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Micronaut,-Xmx128m -Xms128m,6896,0,689.33,1.451,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx128m -Xms128m,9188,0,918.79,1.088,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx128m -Xms128m,10918,0,1091.56,0.916,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx128m -Xms128m,6833,0,683.25,1.464,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Open Liberty,-Xmx128m -Xms128m,9953,0,994.53,1.006,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx128m -Xms128m,11536,0,1153.60,0.867,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx128m -Xms128m,11125,0,1112.50,0.899,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx128m -Xms128m,11689,0,1168.89,0.856,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Spring Boot WebFlux,-Xmx128m -Xms128m,11597,0,1159.70,0.862,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,No framework,-Xmx128m -Xms128m,82427,0,8242.66,0.121,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,No framework,-Xmx128m -Xms128m,70049,0,7004.87,0.143,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,No framework,-Xmx128m -Xms128m,77433,0,7743.26,0.129,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,No framework,-Xmx128m -Xms128m,74049,0,7404.88,0.135,4,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx128m -Xms128m,47182,0,4718.18,0.212,1,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx128m -Xms128m,61959,0,6195.89,0.161,1,4,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx128m -Xms128m,44388,0,4438.77,0.225,4,1,10
openj9_8_222,OpenJ9 8,8,Optimize Throughput policy,OptTruPut,Vert.x,-Xmx128m -Xms128m,59603,0,5960.29,0.168,4,4,10
openj9_11_04,OpenJ9 11,11,Generational Concurrent policy,GenCon,Akka,-Xmx512m -Xms512m,2930,0,289.86,3.450,1,1,10
openj9_11_04,OpenJ9 11,11,Generational Concurrent policy,GenCon,Akka,-Xmx512m -Xms512m,2846,0,284.48,3.515,1,4,10
openj9_11_04,OpenJ9 11,11,Generational Concurrent policy,GenCon,Akka,-Xmx512m -Xms512m,2790,0,278.97,3.585,4,1,10
openj9_11_04,OpenJ9 11,11,Generational Concurrent policy,GenCon,Akka,-Xmx512m -Xms512m,2881,0,288.01,3.472,4,4,10
openj9_11_04,OpenJ9 11,11,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,5886,0,588.52,1.699,1,1,10
openj9_11_04,OpenJ9 11,11,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,12979,0,1297.27,0.771,1,4,10
openj9_11_04,OpenJ9 11,11,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,5538,0,553.74,1.806,4,1,10
openj9_11_04,OpenJ9 11,11,Generational Concurrent policy,GenCon,Quarkus,-Xmx512m -Xms512m,14485,0,1448.49,0.690,4,4,10
openj9_11_04,OpenJ9 11,11,Generational Concurrent policy,GenCon,Helidon SE,-Xmx512m -Xms512m,15876,0,1587.01,0.630,1,1,10
