jvm_short,jvm_descr,jvm_vendor,jvm_major_version,gc_descr,gc_short,framework,memflag,compl_req,failed_req,req_per_sec,time_per_req_avg,cpus,concurrency,duration
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,11364,0,568.19,1.760,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,9646,0,482.26,2.074,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,10968,0,548.35,1.824,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,11875,0,593.66,1.684,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,10022,0,501.08,1.996,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Akka,-Xmx50m -Xms50m,12316,0,615.78,1.624,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,45259,0,2262.81,0.442,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,79843,0,3992.14,0.250,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,35026,0,1751.28,0.571,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,45043,0,2252.15,0.444,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,74879,0,3743.95,0.267,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,42965,0,2148.24,0.465,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,47650,0,2382.28,0.420,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,79033,0,3951.65,0.253,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Quarkus,-Xmx50m -Xms50m,34561,0,1728.04,0.579,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Helidon SE,-Xmx50m -Xms50m,107415,0,5369.70,0.186,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Helidon SE,-Xmx50m -Xms50m,130032,0,6501.58,0.154,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Helidon SE,-Xmx50m -Xms50m,135083,0,6754.14,0.148,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Helidon SE,-Xmx50m -Xms50m,108683,0,5434.13,0.184,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Helidon SE,-Xmx50m -Xms50m,132785,0,6638.01,0.151,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Helidon SE,-Xmx50m -Xms50m,135405,0,6770.24,0.148,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Helidon SE,-Xmx50m -Xms50m,107886,0,5394.28,0.185,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Helidon SE,-Xmx50m -Xms50m,123760,0,6188.00,0.162,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Helidon SE,-Xmx50m -Xms50m,133667,0,6683.34,0.150,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot,-Xmx50m -Xms50m,34236,0,1711.78,0.584,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot,-Xmx50m -Xms50m,34533,0,1726.64,0.579,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot,-Xmx50m -Xms50m,38496,0,1924.75,0.520,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot,-Xmx50m -Xms50m,36192,0,1809.59,0.553,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot,-Xmx50m -Xms50m,33292,0,1664.59,0.601,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot,-Xmx50m -Xms50m,36071,0,1803.50,0.554,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot,-Xmx50m -Xms50m,34268,0,1713.40,0.584,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot,-Xmx50m -Xms50m,34798,0,1739.78,0.575,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot,-Xmx50m -Xms50m,34252,0,1712.59,0.584,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Micronaut,-Xmx50m -Xms50m,53569,0,2678.45,0.373,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Micronaut,-Xmx50m -Xms50m,36699,0,1834.95,0.545,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Micronaut,-Xmx50m -Xms50m,38982,0,1949.07,0.513,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Micronaut,-Xmx50m -Xms50m,44856,0,2242.80,0.446,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Micronaut,-Xmx50m -Xms50m,38487,0,1924.35,0.520,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Micronaut,-Xmx50m -Xms50m,38899,0,1944.92,0.514,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Micronaut,-Xmx50m -Xms50m,56692,0,2834.59,0.353,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Micronaut,-Xmx50m -Xms50m,36895,0,1844.30,0.542,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Micronaut,-Xmx50m -Xms50m,39399,0,1969.95,0.508,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Open Liberty,-Xmx50m -Xms50m,46804,0,2340.16,0.427,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Open Liberty,-Xmx50m -Xms50m,42850,0,2141.54,0.467,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Open Liberty,-Xmx50m -Xms50m,50185,0,2509.24,0.399,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Open Liberty,-Xmx50m -Xms50m,43788,0,2189.14,0.457,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Open Liberty,-Xmx50m -Xms50m,51541,0,2575.77,0.388,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Open Liberty,-Xmx50m -Xms50m,46942,0,2347.10,0.426,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Open Liberty,-Xmx50m -Xms50m,49476,0,2473.78,0.404,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Open Liberty,-Xmx50m -Xms50m,42158,0,2106.52,0.475,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Open Liberty,-Xmx50m -Xms50m,46924,0,2346.20,0.426,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx50m -Xms50m,67161,0,3357.75,0.298,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx50m -Xms50m,74072,0,3703.59,0.270,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx50m -Xms50m,72286,0,3613.21,0.277,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx50m -Xms50m,70155,0,3507.65,0.285,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx50m -Xms50m,70239,0,3511.83,0.285,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx50m -Xms50m,72757,0,3637.82,0.275,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx50m -Xms50m,64146,0,3207.29,0.312,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx50m -Xms50m,73010,0,3650.48,0.274,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Spring Boot WebFlux,-Xmx50m -Xms50m,74031,0,3700.82,0.270,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,No framework,-Xmx50m -Xms50m,198742,0,9937.09,0.101,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,No framework,-Xmx50m -Xms50m,149602,0,7480.09,0.134,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,No framework,-Xmx50m -Xms50m,148472,0,7423.60,0.135,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,No framework,-Xmx50m -Xms50m,193364,0,9668.18,0.103,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,No framework,-Xmx50m -Xms50m,153520,0,7676.00,0.130,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,No framework,-Xmx50m -Xms50m,149309,0,7465.32,0.134,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,No framework,-Xmx50m -Xms50m,187491,0,9373.49,0.107,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,No framework,-Xmx50m -Xms50m,157457,0,7871.52,0.127,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,No framework,-Xmx50m -Xms50m,155467,0,7773.26,0.129,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Vert.x,-Xmx50m -Xms50m,145736,0,7286.79,0.137,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Vert.x,-Xmx50m -Xms50m,198181,0,9909.05,0.101,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Vert.x,-Xmx50m -Xms50m,197455,0,9872.74,0.101,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Vert.x,-Xmx50m -Xms50m,144268,0,7213.39,0.139,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Vert.x,-Xmx50m -Xms50m,198485,0,9924.25,0.101,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Vert.x,-Xmx50m -Xms50m,206532,0,10326.59,0.097,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Vert.x,-Xmx50m -Xms50m,141901,0,7095.04,0.141,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Vert.x,-Xmx50m -Xms50m,197122,0,9856.09,0.101,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Generational Concurrent policy,GenCon,Vert.x,-Xmx50m -Xms50m,213598,0,10679.90,0.094,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,10513,0,525.64,1.902,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,10119,0,505.82,1.977,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,9967,0,498.34,2.007,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,10649,0,532.44,1.878,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,9479,0,473.93,2.110,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,10521,0,526.02,1.901,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,11025,0,551.24,1.814,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,10498,0,524.89,1.905,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx512m -Xms512m,9666,0,483.28,2.069,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,35215,0,1760.68,0.568,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,76890,0,3844.49,0.260,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,37409,0,1870.42,0.535,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,38063,0,1903.13,0.525,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,75682,0,3784.10,0.264,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,40611,0,2030.54,0.492,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,35263,0,1763.12,0.567,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,77805,0,3890.24,0.257,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx512m -Xms512m,31763,0,1586.59,0.630,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,97391,0,4869.55,0.205,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,99140,0,4956.98,0.202,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,116205,0,5810.25,0.172,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,95851,0,4792.54,0.209,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,116428,0,5821.38,0.172,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,112332,0,5616.60,0.178,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,94723,0,4736.14,0.211,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,96753,0,4837.64,0.207,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Helidon SE,-Xmx512m -Xms512m,121302,0,6065.09,0.165,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,31955,0,1597.75,0.626,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,31538,0,1576.42,0.634,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,33510,0,1675.50,0.597,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,32109,0,1605.45,0.623,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,33612,0,1680.31,0.595,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,32974,0,1648.70,0.607,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,31887,0,1594.34,0.627,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,32991,0,1649.55,0.606,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot,-Xmx512m -Xms512m,29250,0,1462.21,0.684,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,51344,0,2567.20,0.390,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,34083,0,1703.93,0.587,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,34361,0,1717.14,0.582,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,51617,0,2580.84,0.387,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,32913,0,1645.63,0.608,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,40012,0,2000.48,0.500,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,50552,0,2526.42,0.396,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,33776,0,1688.77,0.592,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Micronaut,-Xmx512m -Xms512m,34059,0,1702.93,0.587,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,42277,0,2113.46,0.473,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,45839,0,2291.16,0.436,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,49838,0,2491.52,0.401,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,42151,0,2107.19,0.475,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,42017,0,2100.72,0.476,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,46246,0,2312.30,0.432,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,45226,0,2261.28,0.442,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,41293,0,2063.52,0.485,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Open Liberty,-Xmx512m -Xms512m,44306,0,2215.29,0.451,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,66078,0,3303.13,0.303,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,67092,0,3354.60,0.298,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,71895,0,3594.71,0.278,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,60781,0,3039.04,0.329,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,69725,0,3485.82,0.287,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,69346,0,3466.75,0.288,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,65195,0,3259.75,0.307,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,67789,0,3389.43,0.295,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Spring Boot WebFlux,-Xmx512m -Xms512m,63554,0,3177.69,0.315,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,175271,0,8763.55,0.114,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,160653,0,8032.64,0.124,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,154747,0,7737.33,0.129,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,178844,0,8942.18,0.112,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,159797,0,7989.74,0.125,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,152516,0,7624.71,0.131,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,176138,0,8806.87,0.114,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,147112,0,7355.60,0.136,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,No framework,-Xmx512m -Xms512m,155752,0,7787.58,0.128,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,133535,0,6676.75,0.150,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,138352,0,6917.60,0.145,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,179546,0,8977.30,0.111,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,132943,0,6647.14,0.150,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,160582,0,8029.09,0.125,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,178942,0,8947.09,0.112,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,131663,0,6583.13,0.152,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,143856,0,7192.78,0.139,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Vert.x,-Xmx512m -Xms512m,175491,0,8774.55,0.114,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,10400,0,519.98,1.923,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,9451,0,472.55,2.116,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,10081,0,504.05,1.984,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,10741,0,537.03,1.862,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,9475,0,473.75,2.111,4,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,10197,0,509.85,1.961,4,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,10146,0,507.14,1.972,8,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,9434,0,471.25,2.122,8,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Akka,-Xmx128m -Xms128m,10069,0,503.42,1.986,8,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx128m -Xms128m,38925,0,1946.17,0.514,1,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx128m -Xms128m,69123,0,3455.78,0.289,1,4,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx128m -Xms128m,35586,0,1778.97,0.562,1,8,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx128m -Xms128m,42342,0,2117.07,0.472,4,1,20
openj9_8_222,OpenJ9 8,OpenJ9,8,Balanced policy,Balanced,Quarkus,-Xmx128m -Xms128m,76341,0,3816.24,0.262,4,4,20
